timestamp_iso,session_ms,sample_idx,acc_x,acc_y,acc_z,useracc_x,useracc_y,useracc_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg,pitch_deg,roll_deg,pressure_hpa,label
2025-10-16T20:20:48.025161,51,0,-4.867950,6.832050,2.281950,0.278481,0.352843,-1.818192,-5.146431,6.479207,4.100142,-0.322987,-1.762612,-0.459662,32.343750,-263.737518,-44.343750,86.428,34.051,71.530,,bus
2025-10-16T20:20:48.077030,103,1,-3.678000,5.724000,7.186950,1.098388,-0.495140,2.432996,-4.776388,6.219140,4.753954,-1.456262,-2.373388,-0.210650,29.175001,-262.425018,-44.643753,86.523,21.817,38.535,,bus
2025-10-16T20:20:48.126175,152,2,-4.123050,4.894950,9.261001,-0.161401,-0.962951,1.914686,-3.961649,5.857901,7.346315,-0.797225,-0.769588,-0.587400,26.850000,-261.243774,-44.700001,87.617,21.485,27.859,,bus
2025-10-16T20:20:48.175246,201,3,-3.958050,5.224950,8.044950,0.407858,-0.177126,0.541535,-4.365908,5.402076,7.503415,-0.058713,-1.459288,0.507650,24.506250,-259.837524,-44.418751,88.282,22.421,33.002,,bus
2025-10-16T20:20:48.225320,251,4,-2.128050,5.398050,9.457951,1.518149,0.005838,1.402262,-3.646199,5.392212,8.055689,0.084837,-1.534775,0.467225,20.831251,-259.931274,-42.712502,86.546,11.057,29.715,,bus
2025-10-16T20:20:48.275388,301,5,-2.421000,4.882950,7.563000,0.468364,-0.393138,-0.973112,-2.889364,5.276088,8.536112,0.726550,-0.319550,0.122375,19.106251,-260.381256,-42.468750,87.807,15.052,32.848,,bus
2025-10-16T20:20:48.325375,351,6,-3.562950,6.130950,6.208050,-0.522646,0.756071,-1.503752,-3.040304,5.374879,7.711802,0.266475,-0.126913,0.562925,18.525002,-261.225006,-40.987503,89.385,22.213,44.642,,bus
2025-10-16T20:20:48.375341,401,7,-0.066000,5.203950,7.273951,1.877460,-0.302875,-0.094017,-1.943460,5.506825,7.367968,-0.216425,-1.099587,-0.020212,17.156250,-261.093750,-40.481251,84.896,0.423,35.581,,bus
2025-10-16T20:20:48.425384,451,8,-2.491950,5.877000,7.744950,-0.580985,0.340719,0.283028,-1.910965,5.536281,7.461922,-0.827613,-0.383350,-0.115912,15.618751,-260.006256,-40.575001,88.400,14.376,37.192,,bus
2025-10-16T20:20:48.475359,501,9,-1.264050,4.729950,9.328951,0.481415,-0.535471,1.558159,-1.745465,5.265421,7.770792,-0.659037,-1.943425,0.211750,14.212501,-259.200012,-40.256252,87.498,6.891,26.886,,bus
2025-10-16T20:20:48.525389,551,10,0.189000,4.744050,9.565950,1.342826,-0.360141,1.096422,-1.153826,5.104191,8.469528,-0.916850,0.149875,0.645975,12.131250,-256.931274,-39.937500,86.544,-1.014,26.378,,bus
2025-10-16T20:20:48.575392,601,11,-1.198950,4.468950,8.280001,-0.375609,-0.270216,-0.594792,-0.823341,4.739166,8.874793,-0.132687,1.032075,0.243787,12.862500,-255.806259,-40.800003,87.877,7.262,28.357,,bus
2025-10-16T20:20:48.625380,651,12,-1.546050,4.618950,8.955001,-0.407269,-0.120298,0.108773,-1.138781,4.739248,8.846228,0.430650,0.246675,0.455537,14.081250,-255.712509,-40.125000,87.844,8.723,27.284,,bus
2025-10-16T20:20:48.675556,701,13,-1.386000,5.688000,7.738050,-0.198122,0.794023,-0.638196,-1.187878,4.893977,8.376246,0.772200,0.057200,0.627962,14.175000,-256.481262,-40.612503,87.406,8.212,36.318,,bus
2025-10-16T20:20:48.725554,751,14,-0.861000,6.159000,8.095051,0.236081,0.824814,-0.191164,-1.097081,5.334186,8.286215,0.357775,0.444675,0.753500,14.362500,-256.987518,-40.425003,86.523,4.838,37.265,,bus
2025-10-16T20:20:48.775502,801,15,-0.981000,6.171000,8.847000,0.051337,0.417153,0.500203,-1.032337,5.753847,8.346797,-0.516587,0.832012,0.819500,15.450001,-256.068756,-41.606251,86.417,5.197,34.897,,bus
2025-10-16T20:20:48.825325,851,16,0.412050,6.291000,9.463051,1.026616,0.302338,0.745889,-0.614566,5.988662,8.717162,-0.597025,0.416900,0.887563,16.443750,-254.137512,-42.656250,84.548,-2.077,33.616,,bus
2025-10-16T20:20:48.875382,901,17,-0.034950,5.139000,10.195951,0.234235,-0.376818,0.895143,-0.269185,5.515818,9.300808,-0.262075,0.301950,0.854563,16.762501,-252.318756,-42.825001,85.385,0.175,26.749,,bus
2025-10-16T20:20:48.925375,951,18,-0.097050,5.434050,9.562950,0.065270,-0.079564,0.048891,-0.162320,5.513614,9.514059,0.454575,1.069337,0.243787,18.468750,-252.487503,-43.425003,84.781,0.506,29.607,,bus
2025-10-16T20:20:48.975343,1001,19,-2.053950,3.688050,6.807000,-1.208949,-1.299840,-2.117719,-0.845001,4.987890,8.924719,1.560763,0.748963,-0.213950,19.518751,-254.306259,-43.237503,87.787,14.858,28.449,,bus
2025-10-16T20:20:49.025440,1051,20,-2.871000,6.079950,7.135050,-1.283967,1.011621,-0.854860,-1.587033,5.068329,7.989910,0.621087,-0.071500,0.234162,20.418751,-256.762512,-43.687500,87.657,17.028,40.435,,bus
2025-10-16T20:20:49.075441,1101,21,-2.527950,4.270050,6.342000,-0.732911,-0.585665,-0.785304,-1.795039,4.855715,7.127304,0.057613,0.146575,-0.029838,20.868752,-257.250000,-44.062500,88.162,18.296,33.952,,bus
2025-10-16T20:20:49.125530,1151,22,-2.301000,4.651050,6.679950,-0.288103,-0.107945,-0.270915,-2.012897,4.758995,6.950865,0.039187,0.111512,0.155375,20.868752,-257.437500,-44.475002,87.510,15.785,34.848,,bus
2025-10-16T20:20:49.175505,1201,23,-2.326950,4.342050,7.281000,-0.278229,-0.284132,0.020875,-2.048721,4.626182,7.260125,0.309925,0.016775,0.120312,20.250000,-257.831268,-44.381252,87.736,15.349,30.810,,bus
2025-10-16T20:20:49.225439,1251,24,-1.507950,5.251950,9.606001,0.692746,0.387964,1.855648,-2.200696,4.863986,7.750353,-0.019525,-0.278987,0.308688,20.868752,-257.756256,-44.887501,85.910,7.842,28.667,,bus
